,doc_id,suffix,nb_chars,nb_tokens,ratio_alnum,ratio_al,ratio_num,nb_occ_article
285,83cd7b1f684ca3bdd7365420a64f9ba5_summary_fr.txt,.txt,432,85,0.8379629629629629,0.8379629629629629,0.0,0
286,76183b1efbb2c86b2adc1d64949e9d38_summary_en.txt,.txt,705,162,0.8141843971631205,0.7943262411347518,0.019858156028368795,0
287,ae57d801a81d3561912f1abff6e4f52e.pdf,.pdf,4833,1461,0.7204634802400166,0.6857024622387751,0.03476101800124146,6
288,33015adcb2ffb64750112bdaebeb26d8_summary_fr.txt,.txt,225,59,0.8088888888888889,0.8088888888888889,0.0,0
289,4471cdff28bc6ce1e3c5a9d8ee20d9a8_summary_en.txt,.txt,401,74,0.8329177057356608,0.8329177057356608,0.0,0
290,b9929868d57c488b8d50e8cf4e0c97c4_summary_fr.txt,.txt,150,39,0.8066666666666666,0.8066666666666666,0.0,0
291,fed8a1bfce8f2a3b7a261ea0110787a6.pdf,.pdf,293721,86197,0.7980668729849074,0.7917751880185618,0.006291684966345613,0
292,40403184c17d42aaa75b584041e604a7.pdf,.pdf,12903,3172,0.7892738122917151,0.7711384949236612,0.01813531736805394,40
293,8c0bb47c6baa135bc5fedf4ad94116e7.pdf,.pdf,6519,1885,0.7734315078999846,0.7413713759779107,0.03206013192207394,20
294,9e1a46edba0e6d5abed0462ec1e0a19d_summary_fr.txt,.txt,394,84,0.8451776649746193,0.8451776649746193,0.0,0
295,ddf93d3260dc0a4cee68b612a8a3ad02_summary_en.txt,.txt,207,39,0.8309178743961353,0.8309178743961353,0.0,0
296,6525902dc9c3bb971525a1a7786ea721.pdf,.pdf,3696,1095,0.7505411255411255,0.7050865800865801,0.045454545454545456,11
297,87e5c207bbf7db2c54702ed43caed409_summary_en.txt,.txt,549,108,0.819672131147541,0.819672131147541,0.0,0
298,073b491d6970ff3b5a02c2a19465e8a8_summary_en.txt,.txt,195,39,0.8153846153846154,0.8153846153846154,0.0,0
299,fe05be2c0c1a464ab754d6489af3fc16_summary_en.txt,.txt,496,87,0.8205645161290323,0.8205645161290323,0.0,0
300,d6f390b9f0d2da07d47b90e0a2c25aab.pdf,.pdf,5220,1233,0.7653256704980843,0.753639846743295,0.011685823754789272,0
301,e9024da5c714b7668f13aeb6b27873f9.pdf,.pdf,4084,1619,0.7563663075416258,0.6961312438785504,0.06023506366307542,0
302,2f40b8188debf60ce7267b26dd005d11.pdf,.pdf,1578,521,0.7091254752851711,0.6679340937896071,0.041191381495564006,4
303,062ad0651fd3291653785be61c28314e.pdf,.pdf,3520,1016,0.7426136363636363,0.7301136363636364,0.0125,0
304,21bd8d0f42fd5c802cb3d19c907623c9.pdf,.pdf,1956,559,0.7494887525562373,0.7428425357873211,0.0066462167689161555,0
305,5747214eb6b7884dc134bc10e8c98c72.pdf,.pdf,9273,2222,0.7814083899493152,0.7625363959883533,0.01887199396096193,8
306,22d0ee93c127df7a7543aa782f3bbd2a.pdf,.pdf,13523,3175,0.7981217185535754,0.7764549286400947,0.021666789913480738,49
307,baa4dd24ecfc3fd95b3bd6939968ba6a_summary_fr.txt,.txt,203,44,0.8374384236453202,0.8374384236453202,0.0,0
308,c1feac5448601b891e68757083811224_summary_en.txt,.txt,169,31,0.8520710059171598,0.8520710059171598,0.0,0
309,084f0339cc962328c84555f1ab9160e9.pdf,.pdf,346,114,0.6502890173410405,0.6184971098265896,0.031791907514450865,0
310,61e791c0faa3c43be9bd52f985a4e16e.pdf,.pdf,6543,1582,0.7884762341433593,0.7683020021396912,0.020174232003668042,9
311,837ffe5759b8898b2cbbdd1e577773b8_summary_fr.txt,.txt,512,112,0.810546875,0.810546875,0.0,0
312,c4a2e68af3243bee3d6592672215ff74.pdf,.pdf,19426,5071,0.7872953773293524,0.7579017811180891,0.029393596211263254,21
313,0aa7b08975e773a11082d5a41fa70766.pdf,.pdf,15823,4500,0.7664159767427163,0.7452442646780004,0.02117171206471592,13
314,c22582508024a02e51d627fc14023bf8_summary_en.txt,.txt,508,90,0.8366141732283464,0.8366141732283464,0.0,0
315,f082d261856ab4f740974ca25b6a4fda_summary_en.txt,.txt,251,48,0.8286852589641435,0.8286852589641435,0.0,0
316,b5cd04c2811f540025c51a92d9f88b97_summary_en.txt,.txt,239,40,0.8493723849372385,0.8493723849372385,0.0,0
317,61e791c0faa3c43be9bd52f985a4e16e_summary_en.txt,.txt,127,23,0.8582677165354331,0.8582677165354331,0.0,0
318,dc8c5e78d11d9969ffa55cbe189dcbac.pdf,.pdf,10274,2653,0.7735059373175005,0.7494646680942184,0.02404126922328207,19
319,ca165f0a6d8c1d59580bf59e08243e23_summary_fr.txt,.txt,625,142,0.8176,0.8176,0.0,0
320,579ccda4aee7f538030695571e3fa80b.pdf,.pdf,7128,1996,0.7776374859708193,0.7585578002244668,0.019079685746352413,10
321,33015adcb2ffb64750112bdaebeb26d8.pdf,.pdf,17092,5096,0.7625204774163351,0.7416335127545051,0.020886964661830095,12
322,c4e23648787432ea45361046498d3c5b_summary_fr.txt,.txt,303,67,0.8184818481848185,0.8184818481848185,0.0,0
323,74ea216c2665953e5174cf1fd01229e6_summary_en.txt,.txt,449,89,0.844097995545657,0.844097995545657,0.0,0
324,2285c9cb19fd191b424845ff7b1eb9df_summary_fr.txt,.txt,306,68,0.8235294117647058,0.8202614379084967,0.0032679738562091504,0
325,42f2cc2ffab0e35fd3d99b52e92cd72c_summary_fr.txt,.txt,445,101,0.8044943820224719,0.8044943820224719,0.0,0
326,63eb550c063fe80f29000c125e9bfb88.pdf,.pdf,36027,9795,0.7774724512171427,0.7429427929053211,0.03452965831182169,36
327,c270a93a04ad13d936c05ef5e25d482c_summary_fr.txt,.txt,425,87,0.8494117647058823,0.8494117647058823,0.0,0
328,fa939069fc6721defccc3152a86bcd69_summary_en.txt,.txt,250,40,0.852,0.852,0.0,0
329,744ec981d5d0f304d715be47f360de0a_summary_fr.txt,.txt,234,47,0.8290598290598291,0.8290598290598291,0.0,0
330,9caf2e1be07757f8fa04131e217dd6ed_summary_fr.txt,.txt,169,37,0.8284023668639053,0.8284023668639053,0.0,0
331,84dc230ab86d4bbf0714cad1158e1b74_summary_fr.txt,.txt,190,45,0.8315789473684211,0.8315789473684211,0.0,0
332,2b8d809694effac8cf2516dd44746671.pdf,.pdf,27654,6974,0.7888551384971433,0.7699790265422723,0.018876111954870906,49
333,f155e6205f21326e4ad2241221e25397_summary_fr.txt,.txt,577,127,0.8318890814558059,0.8318890814558059,0.0,0
334,3b50b2a0c077cf4464d9f03ef7a78d1d.pdf,.pdf,15842,4242,0.7648024239363717,0.7463072844337836,0.01849513950258806,11
335,cbbbf106fda2d74cb5d2d49e78e195f4_summary_fr.txt,.txt,598,112,0.8411371237458194,0.8411371237458194,0.0,0
336,5eefcf21ec064519d08af920e277810f_summary_en.txt,.txt,503,108,0.827037773359841,0.8131212723658051,0.013916500994035786,0
337,8b85701a4da5515544e064a65417bce2.pdf,.pdf,18821,5406,0.7680782105095372,0.7350300196588917,0.03304819085064555,30
338,f3bf24e4aca755a7657b0cb100d3b67e.pdf,.pdf,3956,1044,0.7641557128412538,0.7408998988877654,0.023255813953488372,6
339,5747214eb6b7884dc134bc10e8c98c72_summary_en.txt,.txt,401,69,0.8329177057356608,0.8329177057356608,0.0,0
340,46a313db6279d7bba0e1413f197d59fa_summary_en.txt,.txt,235,41,0.8382978723404255,0.8382978723404255,0.0,0
341,3dde7900d2eda287c1e64302a61c78d3.pdf,.pdf,22422,6701,0.7739273927392739,0.7386495406297386,0.035277852109535275,46
342,48a31e58f0727f64657a53498cdef23a.pdf,.pdf,1703,540,0.7263652378156195,0.722254844392249,0.004110393423370522,0
343,5f34b6813d5938c67a11dc17bc752fd2_summary_fr.txt,.txt,228,47,0.8289473684210527,0.8289473684210527,0.0,0
344,8b2284786d3e10a750491bbcfd910462.pdf,.pdf,23487,6536,0.7847745561374377,0.7611870396389492,0.023587516498488524,27
345,034b70f000321618d8a30c8b8a1144c1.pdf,.pdf,14167,3586,0.7649467071363026,0.739112020893626,0.025834686242676642,20
346,b1b14e480f9d477cfa37686dd6a67a46.pdf,.pdf,27252,8279,0.766329076765008,0.7232863643035373,0.04304271246147072,34
347,fe839e21967856d7a98c6481c17e033d_summary_fr.txt,.txt,388,85,0.8170103092783505,0.8170103092783505,0.0,0
348,150dfc12f35b5b33405d08417c03fca3_summary_fr.txt,.txt,801,180,0.8177278401997503,0.8177278401997503,0.0,0
349,501d7e2867b4aafadba5933fef12e8fe.pdf,.pdf,23406,6441,0.7735623344441597,0.7553191489361702,0.018243185507989406,24
350,4422d72dc385850c30699c534368b41b.pdf,.pdf,4086,1088,0.7809593734703867,0.7520802741067059,0.02887909936368086,3
351,d0dea083c16c87d513bad252a86ad56d.pdf,.pdf,4929,1492,0.7630350983972408,0.736457699330493,0.02657739906674782,9
352,9cc79b84d157d6e49d92bbff3b321e11.pdf,.pdf,5994,1651,0.7562562562562563,0.7372372372372372,0.01901901901901902,0
353,9e4bbd718149c24108d270d25b52053f.pdf,.pdf,3045,751,0.7776683087027915,0.7589490968801313,0.0187192118226601,5
354,54f45b20e8255ee8c37a3ddfb2040cbc.pdf,.pdf,17883,4545,0.7867807414863278,0.7840966280825364,0.00268411340379131,0
355,58c4299457f09a2626cad1cd66c98b89.pdf,.pdf,13798,3795,0.7825047108276562,0.7637338744745615,0.01877083635309465,20
356,dc8c5e78d11d9969ffa55cbe189dcbac_summary_en.txt,.txt,269,45,0.8550185873605948,0.8550185873605948,0.0,0
357,c22582508024a02e51d627fc14023bf8.pdf,.pdf,28402,7466,0.7958946553059644,0.7844870079571861,0.011407647348778254,24
358,f155e6205f21326e4ad2241221e25397.pdf,.pdf,58941,18053,0.7676829371744626,0.7318165623250369,0.035866374849425696,86
359,dd178693341cf7a81e2b400fdd3c20df.pdf,.pdf,3903,1227,0.7353317960543172,0.6887009992313605,0.0466307968229567,8
360,0c54806139f0628a3c1172ca6b6aad75.pdf,.pdf,1546,463,0.7128072445019404,0.666882276843467,0.04592496765847348,4
361,68d28d2067a880d89facfe58a467e51f_summary_fr.txt,.txt,143,29,0.8531468531468531,0.8531468531468531,0.0,0
362,40403184c17d42aaa75b584041e604a7_summary_en.txt,.txt,747,176,0.7911646586345381,0.7751004016064257,0.01606425702811245,7
363,1bd85e44a13d20fd38282f1f1c4832c8_summary_en.txt,.txt,356,84,0.8286516853932584,0.8033707865168539,0.025280898876404494,0
364,8c7655e03fef9d046e504dd052c328b0_summary_fr.txt,.txt,303,65,0.8283828382838284,0.8283828382838284,0.0,0
365,2ba96f4f0e728e0baf4231476d36f766.pdf,.pdf,1934,598,0.7383660806618407,0.7285418821096173,0.00982419855222337,0
366,8e6d55a06156ff2bb822304fa311439f.pdf,.pdf,7847,2050,0.7847585064355804,0.7550656301771378,0.02969287625844272,15
367,498794ad93be2a7dbd042858175d54fc.pdf,.pdf,14239,3817,0.7841842826041154,0.7705597303181403,0.01362455228597514,14
368,bceb5782c051858b5cded85b1fb40740.pdf,.pdf,7386,2055,0.784727863525589,0.7632006498781478,0.021527213647441104,8
369,57a4f2800a7a255621419b3230964d99.pdf,.pdf,6224,1793,0.7678341902313625,0.7461439588688946,0.021690231362467866,6
370,3b66dd749a5ee2b13782504fb4867622.pdf,.pdf,5888,1479,0.7753057065217391,0.7523777173913043,0.022927989130434784,11
371,fe05be2c0c1a464ab754d6489af3fc16.pdf,.pdf,13749,3226,0.7909666157538731,0.7729289402865663,0.018037675467306714,16
372,53d04f32e0163590885f609000064f41_summary_fr.txt,.txt,701,170,0.8202567760342369,0.7945791726105563,0.025677603423680456,0
373,47cc1e1f3fae3bc294d34f19d79cf60f_summary_en.txt,.txt,194,40,0.8298969072164949,0.8298969072164949,0.0,0
374,1bd85e44a13d20fd38282f1f1c4832c8.pdf,.pdf,16371,4781,0.7740516767454645,0.7393561786085151,0.034695498136949485,24
375,33f4883d8d8c56a98d3ae27c80f7e1be.pdf,.pdf,7406,1984,0.7823386443424251,0.7658655144477451,0.01647312989467999,6
376,32ee72a6c48ad119a8748e1b975e8492.pdf,.pdf,2990,819,0.7588628762541806,0.7401337792642141,0.018729096989966554,0
377,cce72c6f171055b2a36453bc12b9dbf5_summary_fr.txt,.txt,265,75,0.8075471698113208,0.7660377358490567,0.04150943396226415,0
378,f47936135555022b62cfa95779f1876e_summary_fr.txt,.txt,712,191,0.7991573033707865,0.7752808988764045,0.023876404494382022,0
379,6f5b71f2f110f5b0af01214e152bd6a3_summary_fr.txt,.txt,649,226,0.7842835130970724,0.7026194144838213,0.08166409861325115,0
380,7869c646301fe82b50fc79cf0c1268c6.pdf,.pdf,8930,2580,0.7781634938409855,0.7531914893617021,0.024972004479283313,11
381,0220a989c702fc75aa9554114aa01587_summary_fr.txt,.txt,594,147,0.8148148148148148,0.8080808080808081,0.006734006734006734,0
382,0322324c1ad657966d07dad39c19d5bb_summary_fr.txt,.txt,327,69,0.8287461773700305,0.8287461773700305,0.0,0
383,9a4f27b1a8f825fdbc1ae699a9f53ce9_summary_en.txt,.txt,414,80,0.8285024154589372,0.8285024154589372,0.0,0
384,cbbbf106fda2d74cb5d2d49e78e195f4.pdf,.pdf,37921,10181,0.786688114764906,0.7639039054877245,0.02278420927718151,100
385,3c71ec5b01016d3efaa93b0253835661_summary_en.txt,.txt,263,52,0.8365019011406845,0.8365019011406845,0.0,0
386,9fad6115c3efe2492fdbfc07a917355c_summary_en.txt,.txt,342,56,0.8567251461988304,0.8567251461988304,0.0,0
387,cb20d0882d1f7ba73c960984ed31e553_summary_fr.txt,.txt,624,153,0.8125,0.7948717948717948,0.017628205128205128,0
388,07498eff67d6c1d7972e571eca238a9f.pdf,.pdf,27939,8276,0.7752245964422492,0.7390744121121013,0.03615018433014782,64
389,c1feac5448601b891e68757083811224.pdf,.pdf,7950,2274,0.7920754716981132,0.7720754716981132,0.02,10
390,f4a7ff2c466384af253f208432afafc7.pdf,.pdf,7028,1881,0.7672168468981218,0.7423164484917473,0.0249003984063745,20
391,18bbf2b57db57892e15c8cebc4dcb3eb_summary_fr.txt,.txt,577,136,0.8093587521663779,0.7989601386481803,0.010398613518197574,0
392,a6c8ae27fa043b0ca5d291d8fef61b45.pdf,.pdf,12647,3128,0.7829524788487389,0.7673756622123824,0.015576816636356449,16
393,811ea219f422780d4365a5eea26e6bd1_summary_fr.txt,.txt,315,65,0.834920634920635,0.834920634920635,0.0,0
394,202e511a607f6c9539f8d6b46b6baceb_summary_en.txt,.txt,123,27,0.8211382113821138,0.8211382113821138,0.0,0
395,cb215e6b1eaf4b60c0a76818497a00f2.pdf,.pdf,5735,1374,0.7907585004359198,0.7717523975588492,0.019006102877070618,8
396,9cc79b84d157d6e49d92bbff3b321e11_summary_fr.txt,.txt,471,112,0.7983014861995754,0.7983014861995754,0.0,0
397,02baa579b2e39ae8691ba31103e6986e.pdf,.pdf,2964,742,0.7722672064777328,0.7577597840755735,0.014507422402159244,0
398,58cd439e402fe7a2a1ede899008cc7e0.pdf,.pdf,10886,3260,0.7848612897299283,0.7479331251148263,0.03692816461510197,10
399,a981ecad2fe161b2be249a3185b6a67a_summary_en.txt,.txt,566,98,0.8374558303886925,0.8374558303886925,0.0,0
400,fce6c8b488b7e32f29e6904bd1970aa6.pdf,.pdf,7413,1887,0.7663564009173074,0.7546202617024147,0.011736139214892756,0
401,55a742c66d5e6e7f49f7ab76d279dd76.pdf,.pdf,83872,23562,0.7367178557802365,0.711465089660435,0.025252766119801602,5
402,b9f12b18797f8bb68c0e4d2a05ad9d92_summary_fr.txt,.txt,525,121,0.8152380952380952,0.8152380952380952,0.0,0
403,a68fc4fbeaf6f38240722db4a7c5a3aa_summary_fr.txt,.txt,299,65,0.8394648829431438,0.8394648829431438,0.0,0
404,a981ecad2fe161b2be249a3185b6a67a.pdf,.pdf,20328,5327,0.7827134986225895,0.7530499803227076,0.029663518299881935,67
405,628ff566f373f4a668cc11f44ba7b9f8_summary_fr.txt,.txt,183,36,0.8306010928961749,0.8306010928961749,0.0,0
406,3b50b2a0c077cf4464d9f03ef7a78d1d_summary_fr.txt,.txt,342,97,0.7982456140350878,0.7631578947368421,0.03508771929824561,0
407,766b074dbe96c408b7b2a7c0510365e8.pdf,.pdf,24562,6367,0.7867437505089162,0.7600358277013273,0.02670792280758896,30
408,4d0c6ce0e75cb9982462d59f9c822e47_summary_en.txt,.txt,299,48,0.8461538461538461,0.8461538461538461,0.0,0
409,32ee72a6c48ad119a8748e1b975e8492_summary_fr.txt,.txt,319,74,0.8119122257053292,0.8119122257053292,0.0,0
410,27672815e206ca2d048d81dbb862dfc2_summary_fr.txt,.txt,368,76,0.8233695652173914,0.8233695652173914,0.0,0
411,50d8d3342d6b5b437cdb697d0c2625f2.pdf,.pdf,9328,2397,0.7757289879931389,0.7583619210977701,0.017367066895368783,17
412,058b3d57777afcde21a68d08080df6ee.pdf,.pdf,9040,2511,0.7863938053097345,0.760287610619469,0.026106194690265486,7
413,77957f6fa8d931bef7d36f403136bbd9.pdf,.pdf,12419,3119,0.7877445849102183,0.7652790079716564,0.022465576938561882,20
414,6791a5e98cada2028f7189c41dced507_summary_en.txt,.txt,225,39,0.8488888888888889,0.8488888888888889,0.0,0
415,8acad23929afe9deb75c76e278d0830c.pdf,.pdf,36703,10899,0.7811350570798027,0.751437212216985,0.029697844862817752,28
416,673318e364c8d2789b37b789fb423e46_summary_en.txt,.txt,437,74,0.8398169336384439,0.8398169336384439,0.0,0
417,717e10a8c39129e60daf0d55cc3784fe_summary_en.txt,.txt,453,95,0.8079470198675497,0.8079470198675497,0.0,0
418,64a4abe44cbd8c8b1286fe6c5299bbfa_summary_fr.txt,.txt,505,105,0.8455445544554455,0.8455445544554455,0.0,0
419,7ccb7c67381570a4897fd38bab1ecf8d.pdf,.pdf,12014,3035,0.7963209588813052,0.7830863992009323,0.013234559680372899,0
420,428c3e1ce3d57405b6b16c1391d82913_summary_en.txt,.txt,124,25,0.8306451612903226,0.8306451612903226,0.0,0
421,e2c22a34085297124a085ddcda8418aa.pdf,.pdf,27480,7507,0.7784206695778748,0.757787481804949,0.020633187772925766,23
422,63adb2bf45df271de366ee3b0cb1de6f.pdf,.pdf,8025,2086,0.7708411214953271,0.7527725856697819,0.01806853582554517,5
423,c9f1470cfd37c959196faa490f6c092e.pdf,.pdf,60019,15749,0.7030606974458088,0.6807844182675487,0.02227627917826022,96
424,d51f8914dd2cd3226fd3888b29fc50f8.pdf,.pdf,13612,3491,0.7939318248604172,0.7830590655304144,0.010872759330002939,36
425,628ff566f373f4a668cc11f44ba7b9f8.pdf,.pdf,12281,3262,0.7931764514290367,0.7772168390196238,0.015959612409412915,10
426,a4e063ed46c74dd830020f5246edd614_summary_fr.txt,.txt,329,68,0.8297872340425532,0.8297872340425532,0.0,0
427,5eb31a81cf4a1012ad675bb8676afd92.pdf,.pdf,5184,1522,0.7764274691358025,0.7581018518518519,0.01832561728395062,3
428,b116844b5957cd739ab45db8b896df6c_summary_en.txt,.txt,247,37,0.8623481781376519,0.8623481781376519,0.0,0
429,3c71ec5b01016d3efaa93b0253835661.pdf,.pdf,5122,1220,0.7688402967590785,0.7524404529480672,0.016399843811011325,8
430,949a997c1390eda20fff4e894a51cd7a_summary_en.txt,.txt,456,86,0.831140350877193,0.831140350877193,0.0,0
431,f3ea0f33d70fae83b5b7e56f5505faa8.pdf,.pdf,5708,1382,0.7661177295024527,0.74614576033637,0.019971969166082692,0
432,69da421ce803a8b4ea58ca122f1ed3cf_summary_en.txt,.txt,384,64,0.8515625,0.8515625,0.0,0
433,4dc72ff6d59108ccf63333589febe56e_summary_fr.txt,.txt,174,35,0.8390804597701149,0.8390804597701149,0.0,0
434,8b2284786d3e10a750491bbcfd910462_summary_fr.txt,.txt,503,112,0.8330019880715706,0.8330019880715706,0.0,0
435,843c4dbeb0d3145b5f45c29d6a889db6.pdf,.pdf,33867,9304,0.7885257034871704,0.7675908701686007,0.0209348333185697,32
436,ab2f74215aed2cf1b9a1f47ce8ecdb67_summary_en.txt,.txt,289,59,0.8235294117647058,0.8235294117647058,0.0,0
437,6eb77cd9f02e61c68fa3f88e901c42a2_summary_fr.txt,.txt,161,35,0.8260869565217391,0.8260869565217391,0.0,0
438,0118a9090dee3aa27b30d3f0fb62ef8f_summary_fr.txt,.txt,411,92,0.8126520681265207,0.8126520681265207,0.0,0
439,bceb5782c051858b5cded85b1fb40740_summary_fr.txt,.txt,465,97,0.8365591397849462,0.8365591397849462,0.0,0
440,33a0c130cba037b27f392fb7ca64d9d7_summary_fr.txt,.txt,510,98,0.8313725490196079,0.8313725490196079,0.0,0
441,9d845d86d85b67529ae6d9327e504182_summary_en.txt,.txt,192,32,0.8489583333333334,0.8489583333333334,0.0,0
442,6eb77cd9f02e61c68fa3f88e901c42a2.pdf,.pdf,6815,1912,0.7690388848129127,0.7580337490829053,0.011005135730007337,10
443,60fad2db6381682fcfc603b58c65c81e_summary_en.txt,.txt,765,200,0.8104575163398693,0.7816993464052288,0.02875816993464052,0
444,28f2fe5aaf959ea86322064719a8221c.pdf,.pdf,43081,11307,0.7868433880364895,0.7815278196884937,0.005315568347995636,0
445,f3ea76194a0f85b037d09ca50a322b24_summary_fr.txt,.txt,387,85,0.8087855297157622,0.8087855297157622,0.0,0
446,408f80ed496699c6c485a49c91835d3c_summary_fr.txt,.txt,199,33,0.8542713567839196,0.8542713567839196,0.0,0
447,69548b6abab1b44ebc1d4ffd305d357b.pdf,.pdf,23985,5750,0.792995622263915,0.7769439232853868,0.016051698978528248,30
448,b9929868d57c488b8d50e8cf4e0c97c4_summary_en.txt,.txt,119,30,0.8067226890756303,0.8067226890756303,0.0,0
449,b116844b5957cd739ab45db8b896df6c.pdf,.pdf,8649,2819,0.7404324199329402,0.7059775696612325,0.034454850271707714,7
450,202e511a607f6c9539f8d6b46b6baceb.pdf,.pdf,6179,1552,0.7753681825538113,0.7549765334196472,0.020391649134164105,11
451,27672815e206ca2d048d81dbb862dfc2.pdf,.pdf,42225,11529,0.7835879218472469,0.7573475429248075,0.026240378922439314,25
452,ee1b8a7c180d631f6b34a6fb6ca7f2af_summary_en.txt,.txt,259,44,0.8455598455598455,0.8455598455598455,0.0,0
453,d6f390b9f0d2da07d47b90e0a2c25aab_summary_en.txt,.txt,707,165,0.826025459688826,0.8005657708628006,0.02545968882602546,0
454,f327a4c3d837a2d94e7dbec4e4c12a31_summary_en.txt,.txt,334,59,0.8383233532934131,0.8383233532934131,0.0,0
455,b6bd1df0d361af11f59b83c8f0343894.pdf,.pdf,826,313,0.6271186440677966,0.5556900726392252,0.07142857142857142,3
456,be94d80a0dd8b146d92fc7a2decf6db9_summary_fr.txt,.txt,502,97,0.8346613545816733,0.8346613545816733,0.0,0
457,bceb5782c051858b5cded85b1fb40740_summary_en.txt,.txt,444,88,0.8400900900900901,0.8400900900900901,0.0,0
458,e49def72dfd4e311b9c1ca3f180ab356_summary_fr.txt,.txt,317,73,0.8201892744479495,0.8170347003154574,0.0031545741324921135,0
459,e9024da5c714b7668f13aeb6b27873f9_summary_en.txt,.txt,121,30,0.8099173553719008,0.8099173553719008,0.0,0
460,7f7bbcd9798b735f9c6deb2429708fd4.pdf,.pdf,1794,627,0.7079152731326644,0.697324414715719,0.010590858416945374,0
461,3dde7900d2eda287c1e64302a61c78d3_summary_fr.txt,.txt,350,89,0.8057142857142857,0.8,0.005714285714285714,0
462,68d28d2067a880d89facfe58a467e51f.pdf,.pdf,78771,25155,0.7680872402280027,0.7179418821647561,0.050145358063246624,144
463,c22582508024a02e51d627fc14023bf8_summary_fr.txt,.txt,540,106,0.837037037037037,0.8351851851851851,0.001851851851851852,0
464,d12753e5e357d47b237d79054c96644e.pdf,.pdf,336,120,0.6428571428571429,0.6101190476190477,0.03273809523809524,0
465,60fad2db6381682fcfc603b58c65c81e.pdf,.pdf,23114,5548,0.7928095526520723,0.7703556286233452,0.022453924028727177,26
466,d0dea083c16c87d513bad252a86ad56d_summary_fr.txt,.txt,254,55,0.8228346456692913,0.8228346456692913,0.0,0
467,6791a5e98cada2028f7189c41dced507.pdf,.pdf,6083,1599,0.7705079730396186,0.7484793687325333,0.02202860430708532,8
468,3528153b2d9928fcd27680cbf4c4a72b_summary_fr.txt,.txt,209,46,0.8181818181818182,0.8181818181818182,0.0,0
469,8acad23929afe9deb75c76e278d0830c_summary_fr.txt,.txt,404,87,0.8391089108910891,0.8391089108910891,0.0,0
470,3bbe7877e0bdafebf848b6a0ba0aacab_summary_en.txt,.txt,145,27,0.8482758620689655,0.8482758620689655,0.0,0
471,ab78fcf1c8d6b6a7f2361bf27d8a25e8.pdf,.pdf,8312,1993,0.789701636188643,0.7740615976900866,0.015640038498556306,11
472,fe839e21967856d7a98c6481c17e033d.pdf,.pdf,15651,4235,0.7850616574020829,0.7633378058909974,0.021723851511085555,17
473,63adb2bf45df271de366ee3b0cb1de6f_summary_en.txt,.txt,129,27,0.8062015503875969,0.8062015503875969,0.0,0
474,b71124c132cc3433002c5d623884a5b8.pdf,.pdf,11230,3048,0.7677649154051648,0.7378450578806768,0.02991985752448798,9
475,ab8bde56e0d887219dddbf9a8a0b0496_summary_en.txt,.txt,178,35,0.848314606741573,0.848314606741573,0.0,0
476,1c37ce3d8aef4359254e24f1f7990cbf_summary_fr.txt,.txt,138,35,0.8260869565217391,0.8260869565217391,0.0,0
477,04e70341c4b9aadeae1adbfc35b032b3_summary_en.txt,.txt,290,52,0.8448275862068966,0.8448275862068966,0.0,0
478,f267d32ad783313b476f29fb5cb5f0d9_summary_fr.txt,.txt,436,92,0.8394495412844036,0.8394495412844036,0.0,0
479,3fb091edf0ab939eec5e1ea848ff2428.pdf,.pdf,26709,7125,0.7872627204313153,0.7726983413830544,0.014564379048260885,26
480,2deecce524641c953c07d3274fc7b4a3.pdf,.pdf,7812,2037,0.7763696876600102,0.7506400409626216,0.02572964669738863,14
481,18bbf2b57db57892e15c8cebc4dcb3eb_summary_en.txt,.txt,632,140,0.805379746835443,0.7958860759493671,0.00949367088607595,0
482,baa4dd24ecfc3fd95b3bd6939968ba6a.pdf,.pdf,6456,1821,0.7721499380421314,0.7543370508054523,0.017812887236679058,6
483,69da421ce803a8b4ea58ca122f1ed3cf.pdf,.pdf,5868,1454,0.7922631220177232,0.770109066121336,0.022154055896387186,9
484,fc7c6d9f06951be96f7f81df26259a37.pdf,.pdf,8417,2078,0.7952952358322443,0.7707021504098848,0.02459308542235951,12
485,37ed9b6ea52145b9b2ec782ebce4ba0b_summary_en.txt,.txt,559,161,0.8050089445438283,0.7477638640429338,0.057245080500894455,0
486,81e16deb90f830b85715ab0167b9013c.pdf,.pdf,2305,577,0.7774403470715835,0.7661605206073753,0.011279826464208243,0
487,5f909c5f962b5e6f610527d2469d8dfb_summary_fr.txt,.txt,81,24,0.8395061728395061,0.7407407407407407,0.09876543209876543,0
488,25f2e2dafb0ad82e382de5903faf3581_summary_fr.txt,.txt,426,105,0.8098591549295775,0.8075117370892019,0.002347417840375587,0
489,d9237734b4b614ad04156af6f88135bd.pdf,.pdf,2401,605,0.7763431903373594,0.7646813827571846,0.011661807580174927,0
490,18bbf2b57db57892e15c8cebc4dcb3eb.pdf,.pdf,1255982,341610,0.7727316155804781,0.7500266723567695,0.02270494322370862,25
491,6e06dffe27d2319a0f5c773813e42c4a_summary_fr.txt,.txt,689,153,0.8156748911465893,0.8156748911465893,0.0,0
492,199451137241dc71dc065e28b0c1c4d5.pdf,.pdf,2160,761,0.6726851851851852,0.6680555555555555,0.004629629629629629,0
493,f3ea76194a0f85b037d09ca50a322b24.pdf,.pdf,9999,2887,0.7666766676667667,0.7479747974797479,0.0187018701870187,12
